customer_id,customer_name,customer_segment,order_id,customer_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer,,
432,Keith Dawkins,Corporate,CA-2017-123337,432,2017-09-16 0:00,San Jose,California,West,United States,95123,2017-09-22 0:00,Standard Class,4145,CA-2017-123337,610,4,0,5,0.26,17,610,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Eureka,,
432,Keith Dawkins,Corporate,CA-2017-123337,432,2017-09-16 0:00,San Jose,California,West,United States,95123,2017-09-22 0:00,Standard Class,4146,CA-2017-123337,1434,2,0.15,-13,-0.05,274,1434,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,Sauder,,
112,Brian Thompson,Consumer,CA-2017-123358,112,2017-04-10 0:00,San Francisco,California,West,United States,94122,2017-04-17 0:00,Standard Class,4147,CA-2017-123358,701,4,0.2,16,0.33,48,701,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,GBC,,
112,Brian Thompson,Consumer,CA-2017-123358,112,2017-04-10 0:00,San Francisco,California,West,United States,94122,2017-04-17 0:00,Standard Class,4148,CA-2017-123358,27,3,0,44,0.39,114,27,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,3M,,
112,Brian Thompson,Consumer,CA-2017-123358,112,2017-04-10 0:00,San Francisco,California,West,United States,94122,2017-04-17 0:00,Standard Class,4149,CA-2017-123358,1362,9,0,6,0.04,151,1362,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Rogers,,
112,Brian Thompson,Consumer,CA-2017-123358,112,2017-04-10 0:00,San Francisco,California,West,United States,94122,2017-04-17 0:00,Standard Class,4150,CA-2017-123358,658,3,0,81,0.14,580,658,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Fellowes,,
710,Stephanie Ulpright,Home Office,CA-2017-123414,710,2017-08-21 0:00,Greenville,North Carolina,South,United States,27834,2017-08-27 0:00,Standard Class,4151,CA-2017-123414,198,4,0.2,3,0.36,9,198,Avery 49,Office Supplies,Labels,Avery,,
710,Stephanie Ulpright,Home Office,CA-2017-123414,710,2017-08-21 0:00,Greenville,North Carolina,South,United States,27834,2017-08-27 0:00,Standard Class,4152,CA-2017-123414,72,2,0.2,4,0.13,28,72,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Acme,,
545,Mike Vittorini,Consumer,CA-2017-123512,545,2017-06-17 0:00,Los Angeles,California,West,United States,90045,2017-06-19 0:00,First Class,4153,CA-2017-123512,205,6,0,11,0.48,23,205,Avery 496,Office Supplies,Labels,Avery,,
545,Mike Vittorini,Consumer,CA-2017-123512,545,2017-06-17 0:00,Los Angeles,California,West,United States,90045,2017-06-19 0:00,First Class,4154,CA-2017-123512,1707,4,0,108,0.49,220,1707,Xerox 1914,Office Supplies,Paper,Xerox,,
545,Mike Vittorini,Consumer,CA-2017-123512,545,2017-06-17 0:00,Los Angeles,California,West,United States,90045,2017-06-19 0:00,First Class,4155,CA-2017-123512,384,2,0.15,14,0.06,240,384,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Bush,,
83,Benjamin Venier,Corporate,CA-2017-123526,83,2017-12-24 0:00,Seattle,Washington,West,United States,98103,2017-12-25 0:00,First Class,4156,CA-2017-123526,1689,5,0,16,0.48,33,1689,Xerox 1898,Office Supplies,Paper,Xerox,,
669,Sample Company A,Home Office,CA-2017-123533,669,2017-11-24 0:00,Hialeah,Florida,South,United States,33012,2017-11-30 0:00,Standard Class,4157,CA-2017-123533,1576,4,0.2,3,0.33,11,1576,Tops Wirebound Message Log Books,Office Supplies,Paper,TOPS,,
669,Sample Company A,Home Office,CA-2017-123533,669,2017-11-24 0:00,Hialeah,Florida,South,United States,33012,2017-11-30 0:00,Standard Class,4158,CA-2017-123533,633,2,0.2,4,0.1,42,633,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,Fellowes,,
669,Sample Company A,Home Office,CA-2017-123533,669,2017-11-24 0:00,Hialeah,Florida,South,United States,33012,2017-11-30 0:00,Standard Class,4159,CA-2017-123533,1194,5,0.2,8,0.02,340,1194,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,O'Sullivan,,
227,Denny Joy,Corporate,CA-2017-123540,227,2017-04-02 0:00,Milwaukee,Wisconsin,Central,United States,53209,2017-04-06 0:00,Second Class,4160,CA-2017-123540,752,5,0,378,0.26,1455,752,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global,,
52,Anthony Jacobs,Corporate,CA-2017-123617,52,2017-11-28 0:00,Palm Coast,Florida,South,United States,32137,2017-12-03 0:00,Standard Class,4161,CA-2017-123617,70,6,0.7,-6,-0.77,7,70,ACCOHIDE Binder by Acco,Office Supplies,Binders,ACCOHIDE,,
702,Sibella Parks,Corporate,CA-2017-123666,702,2017-03-26 0:00,New York City,New York,East,United States,10011,2017-03-30 0:00,Standard Class,4162,CA-2017-123666,776,5,0,18,0.04,460,776,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Gould Plastics,,
573,Nicole Hansen,Corporate,CA-2017-123722,573,2017-09-25 0:00,Irving,Texas,Central,United States,75061,2017-10-01 0:00,Standard Class,4163,CA-2017-123722,208,4,0.2,5,0.33,16,208,Avery 499,Office Supplies,Labels,Avery,,
451,Laura Armstrong,Corporate,CA-2017-123806,451,2017-11-24 0:00,Baltimore,Maryland,East,United States,21215,2017-11-27 0:00,Second Class,4164,CA-2017-123806,869,4,0,85,0.41,208,869,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,Howard Miller,,
791,Yoseph Carroll,Corporate,CA-2017-123932,791,2017-09-06 0:00,Dallas,Texas,Central,United States,75217,2017-09-12 0:00,Standard Class,4165,CA-2017-123932,106,4,0.2,15,0.36,42,106,Advantus Motivational Note Cards,Office Supplies,Paper,Advantus,,
791,Yoseph Carroll,Corporate,CA-2017-123932,791,2017-09-06 0:00,Dallas,Texas,Central,United States,75217,2017-09-12 0:00,Standard Class,4166,CA-2017-123932,160,2,0.2,37,0.11,330,160,AT&T CL83451 4-Handset Telephone,Technology,Phones,AT&T,,
53,Anthony Johnson,Corporate,CA-2017-123946,53,2017-09-12 0:00,Springfield,Virginia,South,United States,22153,2017-09-17 0:00,Standard Class,4167,CA-2017-123946,1507,3,0,5,0.46,11,1507,Staples,Office Supplies,Fasteners,Other,,
53,Anthony Johnson,Corporate,CA-2017-123946,53,2017-09-12 0:00,Springfield,Virginia,South,United States,22153,2017-09-17 0:00,Standard Class,4168,CA-2017-123946,914,3,0,2,0.08,21,914,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Imation,,
53,Anthony Johnson,Corporate,CA-2017-123946,53,2017-09-12 0:00,Springfield,Virginia,South,United States,22153,2017-09-17 0:00,Standard Class,4169,CA-2017-123946,1361,5,0,1,0.01,68,1361,"Rogers Jumbo File, Granite",Office Supplies,Storage,Rogers,,
53,Anthony Johnson,Corporate,CA-2017-123946,53,2017-09-12 0:00,Springfield,Virginia,South,United States,22153,2017-09-17 0:00,Standard Class,4170,CA-2017-123946,844,4,0,307,0.29,1059,844,Hon Olson Stacker Chairs,Furniture,Chairs,Hon,,
395,Joni Sundaresam,Home Office,CA-2017-124016,395,2017-09-23 0:00,Lancaster,Ohio,East,United States,43130,2017-09-26 0:00,Second Class,4171,CA-2017-124016,640,7,0.7,-10,-0.8,12,640,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,Fellowes,,
395,Joni Sundaresam,Home Office,CA-2017-124016,395,2017-09-23 0:00,Lancaster,Ohio,East,United States,43130,2017-09-26 0:00,Second Class,4172,CA-2017-124016,1768,3,0.2,4,0.34,12,1768,Xerox 1970,Office Supplies,Paper,Xerox,,
395,Joni Sundaresam,Home Office,CA-2017-124016,395,2017-09-23 0:00,Lancaster,Ohio,East,United States,43130,2017-09-26 0:00,Second Class,4173,CA-2017-124016,552,4,0.2,8,0.28,28,552,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,Eldon,,
434,Kelly Andreada,Consumer,CA-2017-124051,434,2017-12-29 0:00,Aurora,Illinois,Central,United States,60505,2017-12-30 0:00,First Class,4174,CA-2017-124051,1624,6,0.2,67,0.36,186,1624,White Computer Printout Paper by Universal,Office Supplies,Paper,Other,,
265,Erica Hackney,Consumer,CA-2017-124100,265,2017-03-31 0:00,New York City,New York,East,United States,10009,2017-04-06 0:00,Standard Class,4175,CA-2017-124100,772,6,0.1,55,0.17,328,772,"Global Value Steno Chair, Gray",Furniture,Chairs,Global,,
515,Max Jones,Consumer,CA-2017-124149,515,2017-04-23 0:00,Lancaster,Ohio,East,United States,43130,2017-04-26 0:00,First Class,4176,CA-2017-124149,574,5,0.2,6,0.11,56,574,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,Eldon,,
515,Max Jones,Consumer,CA-2017-124149,515,2017-04-23 0:00,Lancaster,Ohio,East,United States,43130,2017-04-26 0:00,First Class,4177,CA-2017-124149,1738,2,0.2,29,0.38,78,1738,Xerox 1942,Office Supplies,Paper,Xerox,,
515,Max Jones,Consumer,CA-2017-124149,515,2017-04-23 0:00,Lancaster,Ohio,East,United States,43130,2017-04-26 0:00,First Class,4178,CA-2017-124149,599,6,0.2,38,0.35,108,599,Embossed Ink Jet Note Cards,Office Supplies,Paper,Other,,
172,Clytie Kelty,Consumer,CA-2017-124233,172,2017-04-08 0:00,Los Angeles,California,West,United States,90032,2017-04-14 0:00,Standard Class,4179,CA-2017-124233,394,5,0,10,0.42,25,394,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,C-Line,,
744,Thomas Boland,Corporate,CA-2017-124254,744,2017-04-12 0:00,Wilson,North Carolina,South,United States,27893,2017-04-17 0:00,Standard Class,4180,CA-2017-124254,1569,3,0.2,3,0.34,10,1569,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,TOPS,,
744,Thomas Boland,Corporate,CA-2017-124254,744,2017-04-12 0:00,Wilson,North Carolina,South,United States,27893,2017-04-17 0:00,Standard Class,4181,CA-2017-124254,635,1,0.2,-5,-0.1,52,635,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Fellowes,,
744,Thomas Boland,Corporate,CA-2017-124254,744,2017-04-12 0:00,Wilson,North Carolina,South,United States,27893,2017-04-17 0:00,Standard Class,4182,CA-2017-124254,634,3,0.2,-23,-0.18,130,634,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,Fellowes,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4183,CA-2017-124352,1401,1,0,1,0.25,6,1401,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,Samsung,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4184,CA-2017-124352,1799,2,0,6,0.48,13,1799,Xerox 1999,Office Supplies,Paper,Xerox,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4185,CA-2017-124352,198,7,0,10,0.49,20,198,Avery 49,Office Supplies,Labels,Avery,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4186,CA-2017-124352,218,6,0,14,0.49,29,218,Avery 508,Office Supplies,Labels,Avery,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4187,CA-2017-124352,901,4,0,56,0.46,122,901,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Ibico,,
185,Cynthia Delaney,Home Office,CA-2017-124352,185,2017-10-15 0:00,Oklahoma City,Oklahoma,Central,United States,73120,2017-10-21 0:00,Standard Class,4188,CA-2017-124352,864,3,0,252,0.29,869,864,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,Hoover,,
555,Nat Carroll,Consumer,CA-2017-124485,555,2017-11-24 0:00,New York City,New York,East,United States,10035,2017-11-26 0:00,First Class,4189,CA-2017-124485,1821,1,0,3,0.48,6,1821,Xerox 217,Office Supplies,Paper,Xerox,,
555,Nat Carroll,Consumer,CA-2017-124485,555,2017-11-24 0:00,New York City,New York,East,United States,10035,2017-11-26 0:00,First Class,4190,CA-2017-124485,1757,2,0,6,0.49,12,1757,Xerox 196,Office Supplies,Paper,Xerox,,
555,Nat Carroll,Consumer,CA-2017-124485,555,2017-11-24 0:00,New York City,New York,East,United States,10035,2017-11-26 0:00,First Class,4191,CA-2017-124485,61,4,0.2,6,0.35,17,61,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,Acco,,
555,Nat Carroll,Consumer,CA-2017-124485,555,2017-11-24 0:00,New York City,New York,East,United States,10035,2017-11-26 0:00,First Class,4192,CA-2017-124485,1409,4,0,11,0.13,88,1409,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk,,
103,Brenda Bowman,Corporate,CA-2017-124506,103,2017-11-11 0:00,Chicago,Illinois,Central,United States,60623,2017-11-17 0:00,Standard Class,4193,CA-2017-124506,739,2,0.3,-2,-0.04,48,739,Global Chrome Stack Chair,Furniture,Chairs,Global,,
103,Brenda Bowman,Corporate,CA-2017-124506,103,2017-11-11 0:00,Chicago,Illinois,Central,United States,60623,2017-11-17 0:00,Standard Class,4194,CA-2017-124506,296,4,0.2,1,0.01,96,296,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Belkin,,
336,Ionia McGrath,Consumer,CA-2017-124527,336,2017-11-16 0:00,Roseville,California,West,United States,95661,2017-11-17 0:00,First Class,4195,CA-2017-124527,1364,5,0.2,3,0.34,8,1364,Round Ring Binders,Office Supplies,Binders,Other,,
408,Julie Prescott,Home Office,CA-2017-124562,408,2017-12-08 0:00,Columbus,Ohio,East,United States,43229,2017-12-12 0:00,Standard Class,4196,CA-2017-124562,1598,7,0.7,-10,-0.73,13,1598,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,Universal,,
452,Laurel Beltran,Home Office,CA-2017-124583,452,2017-09-01 0:00,Huntington Beach,California,West,United States,92646,2017-09-03 0:00,Second Class,4197,CA-2017-124583,774,1,0,6,0.45,13,774,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,Global,,
727,Susan Pistek,Consumer,CA-2017-124590,727,2017-11-12 0:00,Parma,Ohio,East,United States,44134,2017-11-16 0:00,Standard Class,4198,CA-2017-124590,1218,6,0.2,5,0.33,17,1218,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,Other,,
727,Susan Pistek,Consumer,CA-2017-124590,727,2017-11-12 0:00,Parma,Ohio,East,United States,44134,2017-11-16 0:00,Standard Class,4199,CA-2017-124590,815,2,0.2,33,0.3,110,815,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Holmes,,
727,Susan Pistek,Consumer,CA-2017-124590,727,2017-11-12 0:00,Parma,Ohio,East,United States,44134,2017-11-16 0:00,Standard Class,4200,CA-2017-124590,825,2,0.3,-13,-0.03,449,825,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,Hon,,
727,Susan Pistek,Consumer,CA-2017-124590,727,2017-11-12 0:00,Parma,Ohio,East,United States,44134,2017-11-16 0:00,Standard Class,4201,CA-2017-124590,759,7,0.3,-21,-0.01,1475,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,,
727,Susan Pistek,Consumer,CA-2017-124590,727,2017-11-12 0:00,Parma,Ohio,East,United States,44134,2017-11-16 0:00,Standard Class,4202,CA-2017-124590,833,9,0.3,0,0,1537,833,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Hon,,
118,Bryan Davis,Consumer,CA-2017-124667,118,2017-11-11 0:00,New York City,New York,East,United States,10011,2017-11-16 0:00,Standard Class,4203,CA-2017-124667,1092,3,0,15,0.25,60,1092,Micropad Numeric Keypads,Technology,Accessories,Other,,
118,Bryan Davis,Consumer,CA-2017-124667,118,2017-11-11 0:00,New York City,New York,East,United States,10011,2017-11-16 0:00,Standard Class,4204,CA-2017-124667,1388,1,0,21,0.25,83,1388,Safco Steel Mobile File Cart,Office Supplies,Storage,SAFCO,,
728,Susan Vittorini,Consumer,CA-2017-124681,728,2017-07-18 0:00,Dallas,Texas,Central,United States,75217,2017-07-23 0:00,Second Class,4205,CA-2017-124681,1405,3,0.2,3,0.21,16,1405,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,SanDisk,,
343,James Galang,Consumer,CA-2017-124772,343,2017-12-05 0:00,Murray,Kentucky,South,United States,42071,2017-12-06 0:00,First Class,4206,CA-2017-124772,877,3,0,75,0.39,192,877,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller,,
551,Muhammed MacIntyre,Corporate,CA-2017-124793,551,2017-03-14 0:00,Seattle,Washington,West,United States,98103,2017-03-16 0:00,First Class,4207,CA-2017-124793,755,2,0.2,-22,-0.11,197,755,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,,
280,Filia McAdams,Corporate,CA-2017-124814,280,2017-04-10 0:00,Bakersfield,California,West,United States,93309,2017-04-16 0:00,Standard Class,4208,CA-2017-124814,1832,2,0,6,0.48,13,1832,Xerox 227,Office Supplies,Paper,Xerox,,
280,Filia McAdams,Corporate,CA-2017-124814,280,2017-04-10 0:00,Bakersfield,California,West,United States,93309,2017-04-16 0:00,Standard Class,4209,CA-2017-124814,1635,5,0.2,8,0.35,23,1635,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Wilson Jones,,
415,Karen Bern,Corporate,CA-2017-125017,415,2017-02-06 0:00,Chattanooga,Tennessee,South,United States,37421,2017-02-11 0:00,Standard Class,4210,CA-2017-125017,506,4,0.2,-18,-0.14,132,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o,,
783,Victoria Wilson,Corporate,CA-2017-125080,783,2017-10-21 0:00,Lakewood,Ohio,East,United States,44107,2017-10-26 0:00,Standard Class,4211,CA-2017-125080,425,2,0.4,-231,-0.35,661,425,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,Chromcraft,,
740,Thea Hudgings,Corporate,CA-2017-125087,740,2017-04-18 0:00,Houston,Texas,Central,United States,77070,2017-04-23 0:00,Standard Class,4212,CA-2017-125087,877,5,0.6,-67,-0.53,128,877,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller,,
740,Thea Hudgings,Corporate,CA-2017-125087,740,2017-04-18 0:00,Houston,Texas,Central,United States,77070,2017-04-23 0:00,Standard Class,4213,CA-2017-125087,755,4,0.3,-93,-0.27,344,755,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,,
740,Thea Hudgings,Corporate,CA-2017-125087,740,2017-04-18 0:00,Houston,Texas,Central,United States,77070,2017-04-23 0:00,Standard Class,4214,CA-2017-125087,1550,3,0.2,78,0.05,1555,1550,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,Tennsco,,
579,Nora Preis,Consumer,CA-2017-125094,579,2017-11-05 0:00,Seattle,Washington,West,United States,98105,2017-11-09 0:00,Standard Class,4215,CA-2017-125094,423,4,0,53,0.11,480,423,Cherry 142-key Programmable Keyboard,Technology,Accessories,Other,,
664,Sally Hughsby,Corporate,CA-2017-125164,664,2017-11-10 0:00,New York City,New York,East,United States,10011,2017-11-14 0:00,Standard Class,4216,CA-2017-125164,407,1,0.2,7,0.36,20,407,Canvas Sectional Post Binders,Office Supplies,Binders,Other,,
664,Sally Hughsby,Corporate,CA-2017-125164,664,2017-11-10 0:00,New York City,New York,East,United States,10011,2017-11-14 0:00,Standard Class,4217,CA-2017-125164,1634,3,0.2,17,0.34,50,1634,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,Wilson Jones,,
460,Lena Radford,Consumer,CA-2017-125206,460,2017-01-03 0:00,Los Angeles,California,West,United States,90045,2017-01-05 0:00,First Class,4218,CA-2017-125206,1344,2,0,29,0.25,114,1344,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Other,,
94,Bobby Elias,Consumer,CA-2017-125220,94,2017-10-14 0:00,Appleton,Wisconsin,Central,United States,54915,2017-10-19 0:00,Standard Class,4219,CA-2017-125220,1278,5,0,544,0.33,1650,1278,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Plantronics,,
654,Roy Collins,Consumer,CA-2017-125318,654,2017-06-06 0:00,Chicago,Illinois,Central,United States,60610,2017-06-13 0:00,Standard Class,4220,CA-2017-125318,437,4,0.2,29,0.09,328,437,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Cisco,,
136,Cathy Armstrong,Home Office,CA-2017-125661,136,2017-11-24 0:00,Cleveland,Ohio,East,United States,44105,2017-11-26 0:00,First Class,4221,CA-2017-125661,374,3,0.2,15,0.38,41,374,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Other,,
136,Cathy Armstrong,Home Office,CA-2017-125661,136,2017-11-24 0:00,Cleveland,Ohio,East,United States,44105,2017-11-26 0:00,First Class,4222,CA-2017-125661,1601,5,0.2,-23,-0.16,140,1601,V7 USB Numeric Keypad,Technology,Accessories,Other,,
729,Suzanne McNair,Corporate,CA-2017-125724,729,2017-09-22 0:00,Broomfield,Colorado,West,United States,80020,2017-09-27 0:00,Standard Class,4223,CA-2017-125724,123,7,0.2,9,0.13,68,123,Aluminum Document Frame,Furniture,Furnishings,Other,,
586,Patrick Bzostek,Home Office,CA-2017-125738,586,2017-10-15 0:00,Salt Lake City,Utah,West,United States,84106,2017-10-21 0:00,Standard Class,4224,CA-2017-125738,44,5,0.2,13,0.31,42,44,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,Acco,,
586,Patrick Bzostek,Home Office,CA-2017-125738,586,2017-10-15 0:00,Salt Lake City,Utah,West,United States,84106,2017-10-21 0:00,Standard Class,4225,CA-2017-125738,1781,2,0,21,0.46,46,1781,Xerox 1982,Office Supplies,Paper,Xerox,,
586,Patrick Bzostek,Home Office,CA-2017-125738,586,2017-10-15 0:00,Salt Lake City,Utah,West,United States,84106,2017-10-21 0:00,Standard Class,4226,CA-2017-125738,1785,9,0,29,0.48,60,1785,Xerox 1986,Office Supplies,Paper,Xerox,,
586,Patrick Bzostek,Home Office,CA-2017-125738,586,2017-10-15 0:00,Salt Lake City,Utah,West,United States,84106,2017-10-21 0:00,Standard Class,4227,CA-2017-125738,1337,8,0,33,0.46,72,1337,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Other,,
493,Maris LaWare,Consumer,CA-2017-125794,493,2017-09-29 0:00,Los Angeles,California,West,United States,90008,2017-10-03 0:00,Standard Class,4228,CA-2017-125794,1084,1,0,15,0.42,36,1084,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,,
221,Denise Leinenbach,Consumer,CA-2017-125815,221,2017-10-28 0:00,New York City,New York,East,United States,10009,2017-11-01 0:00,Second Class,4229,CA-2017-125815,323,3,0,5,0.42,12,323,BIC Brite Liner Highlighters,Office Supplies,Art,BIC,,
655,Roy Französisch,Consumer,CA-2017-125843,655,2017-08-13 0:00,Springfield,Virginia,South,United States,22153,2017-08-16 0:00,First Class,4230,CA-2017-125843,248,4,0,11,0.48,22,248,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,Avery,,
655,Roy Französisch,Consumer,CA-2017-125843,655,2017-08-13 0:00,Springfield,Virginia,South,United States,22153,2017-08-16 0:00,First Class,4231,CA-2017-125843,122,7,0,52,0.5,104,122,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Other,,
287,Frank Preis,Consumer,CA-2017-125850,287,2017-01-22 0:00,San Diego,California,West,United States,92037,2017-01-28 0:00,Standard Class,4232,CA-2017-125850,183,5,0,9,0.46,21,183,Avery 476,Office Supplies,Labels,Avery,,
287,Frank Preis,Consumer,CA-2017-125850,287,2017-01-22 0:00,San Diego,California,West,United States,92037,2017-01-28 0:00,Standard Class,4233,CA-2017-125850,182,3,0,22,0.5,44,182,Avery 475,Office Supplies,Labels,Avery,,
664,Sally Hughsby,Corporate,CA-2017-125920,664,2017-05-21 0:00,Chicago,Illinois,Central,United States,60610,2017-05-28 0:00,Standard Class,4234,CA-2017-125920,412,3,0.8,-6,-1.55,4,412,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4235,CA-2017-126004,1257,1,0.2,1,0.35,2,1257,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,Other,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4236,CA-2017-126004,538,4,0,20,0.49,41,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4237,CA-2017-126004,601,1,0,34,0.44,78,601,Enermax Aurora Lite Keyboard,Technology,Accessories,Enermax,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4238,CA-2017-126004,561,3,0,20,0.18,114,561,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,Eldon,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4239,CA-2017-126004,419,3,0,4,0.02,183,419,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,,
76,Becky Martin,Consumer,CA-2017-126004,76,2017-12-04 0:00,New York City,New York,East,United States,10024,2017-12-05 0:00,First Class,4240,CA-2017-126004,643,2,0,12,0.06,194,643,Fellowes Econo/Stor Drawers,Office Supplies,Storage,Fellowes,,
230,Dianna Vittorini,Consumer,CA-2017-126102,230,2017-09-10 0:00,Los Angeles,California,West,United States,90049,2017-09-12 0:00,Second Class,4241,CA-2017-126102,895,2,0.2,90,0.33,277,895,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Ibico,,
672,Sanjit Chand,Consumer,CA-2017-126158,672,2017-07-25 0:00,Costa Mesa,California,West,United States,92627,2017-07-31 0:00,Standard Class,4242,CA-2017-126158,508,9,0,23,0.33,69,508,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,Deflect-o,,
